date,infected,all_infected,newly_infected,recovered,detected,all_detected,ratio_detected,hospitalized,icu,dead,r,percent_new_infected
2020-03-03,337.0,338.0,126.0,1.0,32.015,32.11,0.095,7.7509999999999994,1.5502,4.506666666666667,0.0,0.37168141592920356
2020-03-04,528.0,530.0,192.0,2.0,50.160000000000004,50.35,0.095,12.144,2.4288000000000003,7.066666666666666,0.0,0.3615819209039548
2020-03-05,769.0,771.0,241.0,2.0,73.055,73.245,0.095,17.687,3.5374000000000003,10.28,0.0,0.3121761658031088
2020-03-06,1182.0,1184.0,413.0,2.0,112.29,112.48,0.095,27.186,5.437200000000001,15.786666666666667,0.0,0.34852320675105486
2020-03-07,1828.0,1834.0,650.0,6.0,173.66,174.23,0.095,42.044,8.4088,24.453333333333333,0.0,0.3542234332425068
2020-03-08,2695.0,2705.0,871.0,10.0,256.025,256.975,0.095,61.985,12.397,36.06666666666667,0.0,0.32187730968218775
2020-03-09,4000.0,4013.0,1308.0,13.0,380.0,381.235,0.095,92.0,18.400000000000002,53.50666666666667,0.0,0.32585949177877427
2020-03-10,5823.0,5839.0,1826.0,16.0,553.1850000000001,554.705,0.095,133.929,26.785800000000002,77.85333333333334,0.0,0.31267123287671234
2020-03-11,8539.0,8559.0,2720.0,20.0,811.205,813.105,0.095,196.397,39.2794,114.12,0.0,0.3177570093457944
2020-03-12,12735.0,12762.0,4203.0,27.0,1209.825,1212.39,0.095,292.905,58.580999999999996,170.16,0.0,0.329311290448954
2020-03-13,18951.0,18988.0,6226.0,37.0,1800.345,1803.8600000000001,0.095,435.873,87.1746,253.17333333333335,4.285714285714286,0.32787403233450946
2020-03-14,28114.0,28174.0,9186.0,60.0,2670.83,2676.53,0.095,646.622,129.3244,375.6533333333333,6.7,0.32603371783496005
2020-03-15,30572.0,30673.0,2499.0,101.0,2904.34,2913.935,0.095,703.156,140.6312,408.97333333333336,4.173913043478261,0.08146964856230032
2020-03-16,33246.0,33398.0,2725.0,152.0,3158.37,3172.81,0.095,764.658,152.9316,445.3066666666667,3.975609756097561,0.0815892691397946
2020-03-17,35916.0,36109.0,2711.0,192.0,3412.02,3430.355,0.095,826.068,165.2136,481.4533333333333,3.5686274509803924,0.07507615618942122
2020-03-18,38714.0,39009.0,2900.0,293.0,3677.83,3705.855,0.095,890.422,178.08440000000002,520.12,3.951219512195122,0.0743399128428608
2020-03-19,41436.0,41878.0,2869.0,440.0,3936.42,3978.41,0.095,953.028,190.6056,558.3733333333333,3.715686274509804,0.06850688889419518
2020-03-20,44075.0,44723.0,2845.0,645.0,4187.125,4248.685,0.095,1013.725,202.745,596.3066666666666,3.761904761904762,0.06361237814149003
2020-03-21,46612.0,47496.0,2773.0,877.0,4428.14,4512.12,0.095,1072.076,214.41520000000003,633.28,3.1310679611650487,0.058382634692717435
2020-03-22,48967.0,50243.0,2747.0,1266.0,4651.865,4773.085,0.095,1126.241,225.2482,669.9066666666666,2.843220338983051,0.054673194809330465
2020-03-23,51215.0,52938.0,2695.0,1709.0,4865.425,5029.11,0.095,1177.945,235.589,705.84,2.813775510204082,0.05090764842554638
2020-03-24,53315.0,55626.0,2688.0,2293.0,5064.925,5284.47,0.095,1226.245,245.249,741.68,2.5413870246085013,0.04832185809049562
2020-03-25,55186.0,58194.0,2568.0,2983.0,5242.67,5528.43,0.095,1269.278,253.8556,775.92,2.238095238095238,0.04412750236274594
2020-03-26,56875.0,60690.0,2496.0,3785.0,5403.125,5765.55,0.095,1308.125,261.625,809.2,1.9096126255380201,0.04112636140449161
2020-03-27,58447.0,63228.0,2538.0,4746.0,5552.465,6006.66,0.095,1344.281,268.8562,843.04,1.8773234200743494,0.04013980926473612
2020-03-28,59838.0,65669.0,2441.0,5791.0,5684.61,6238.555,0.095,1376.274,275.2548,875.5866666666667,1.7536231884057971,0.0371707019948226
2020-03-29,60464.0,67522.0,1853.0,7016.0,5744.08,6414.59,0.095,1390.672,278.1344,900.2933333333333,1.7028571428571428,0.027442501073708218
2020-03-30,60891.0,69294.0,1772.0,8353.0,5784.645,6582.93,0.095,1400.493,280.0986,923.92,1.63080684596577,0.025571830579406884
2020-03-31,61116.0,71030.0,1736.0,9854.0,5806.02,6747.85,0.095,1405.668,281.1336,947.0666666666667,1.6007434944237917,0.02444003322492996
2020-04-01,61065.0,72647.0,1617.0,11515.0,5801.175,6901.465,0.095,1404.495,280.899,968.6266666666667,1.5499669093315684,0.022258011232243146
2020-04-02,60781.0,74128.0,1481.0,13271.0,5774.195,7042.16,0.095,1397.963,279.5926,988.3733333333333,1.4634292565947242,0.019978685804475982
2020-04-03,60211.0,75520.0,1392.0,15225.0,5720.045,7174.4,0.095,1384.853,276.97060000000005,1006.9333333333333,1.3937677053824362,0.01843195932257253
2020-04-04,59523.0,76907.0,1387.0,17291.0,5654.685,7306.165,0.095,1369.029,273.80580000000003,1025.4266666666667,1.370540265035678,0.018034534768814687
2020-04-05,58749.0,78187.0,1280.0,19335.0,5581.155,7427.765,0.095,1351.227,270.2454,1042.4933333333333,1.277590361445783,0.016370798588018622
2020-04-06,57934.0,79480.0,1293.0,21428.0,5503.7300000000005,7550.6,0.095,1332.482,266.4964,1059.7333333333333,1.2035053554040895,0.016268038902379184
2020-04-07,56827.0,80621.0,1141.0,23663.0,5398.5650000000005,7658.995,0.095,1307.021,261.4042,1074.9466666666667,1.1740986717267552,0.014152464587829625
2020-04-08,55660.0,81771.0,1150.0,25972.0,5363.90119047619,7880.1933928571425,0.09636904761904762,1280.18,256.036,1090.28,1.1610320284697508,0.01406349361639681
2020-04-09,54321.0,82806.0,1035.0,28337.0,5309.231071428571,8093.300714285714,0.09773809523809524,1249.383,249.87660000000002,1104.08,1.1260250323694432,0.012498943326047314
2020-04-10,53001.0,83827.0,1021.0,30672.0,5252.777678571429,8307.854464285714,0.09910714285714285,1219.023,243.8046,1117.6933333333334,1.095619208087616,0.012179701293124016
2020-04-11,51581.0,84806.0,979.0,33061.0,5182.662380952381,8520.983809523808,0.10047619047619047,1186.363,237.2726,1130.7466666666667,1.0807347287483982,0.01154385840791444
2020-04-12,49915.0,85732.0,926.0,35648.0,5083.605059523809,8731.395952380952,0.10184523809523809,1148.045,229.60900000000004,1143.0933333333332,1.059191329720717,0.010800975120432038
2020-04-13,48461.0,86593.0,861.0,37956.0,5001.867499999999,8937.634642857141,0.1032142857142857,1114.603,222.92060000000004,1154.5733333333333,1.0177469135802468,0.009942952167586668
2020-04-14,47157.0,87613.0,1020.0,40272.0,4931.836249999999,9162.859583333333,0.10458333333333332,1084.6109999999999,216.92219999999998,1168.1733333333334,0.9386609071274298,0.011641975026822198
2020-04-15,45816.0,88605.0,992.0,42599.0,4854.314285714285,9387.910714285714,0.10595238095238094,1053.768,210.7536,1181.4,0.9530981067125646,0.011195630092770241
2020-04-16,44420.0,89573.0,968.0,44953.0,4767.217857142857,9613.10232142857,0.10732142857142855,1021.66,204.332,1194.3066666666666,0.9412773253321903,0.010806707303458592
2020-04-17,43063.0,90544.0,971.0,47268.0,4680.537976190475,9841.270476190475,0.10869047619047617,990.449,198.0898,1207.2533333333333,0.9293570219966159,0.010723949417416754
2020-04-18,41681.0,91476.0,932.0,49570.0,4587.391011904761,10067.804999999998,0.11005952380952379,958.663,191.73260000000002,1219.68,0.8930412371134021,0.010188353356581435
2020-04-19,40441.0,92430.0,954.0,51755.0,4506.282857142856,10299.342857142856,0.1114285714285714,930.143,186.0286,1232.4,0.8500432152117545,0.010321212580194956
2020-04-20,39199.0,93367.0,937.0,53926.0,4421.553869047618,10531.575297619045,0.11279761904761902,901.577,180.3154,1244.8933333333334,0.850045578851413,0.010035558221232114
2020-04-21,37941.0,94238.0,871.0,56049.0,4331.597499999999,10758.838333333331,0.11416666666666664,872.643,174.5286,1256.5066666666667,0.9068379990821478,0.009242458005708888
2020-04-22,36648.0,95063.0,825.0,58160.0,4234.152857142856,10983.171607142855,0.11553571428571426,842.904,168.5808,1267.5066666666667,0.8318459370596524,0.008678364049482454
2020-04-23,35505.0,95926.0,863.0,60158.0,4150.70357142857,11214.206190476187,0.11690476190476187,816.615,163.323,1279.0133333333333,0.8437204910292729,0.008996424364360399
2020-04-24,34468.0,96819.0,893.0,62082.0,4076.6616666666655,11451.151964285711,0.11827380952380949,792.764,158.55280000000002,1290.92,0.8155533399800599,0.009223300970873786
2020-04-25,33439.0,97660.0,841.0,63944.0,4000.737499999999,11684.321428571426,0.1196428571428571,769.097,153.8194,1302.1333333333334,0.8098445595854922,0.008611421140475728
2020-04-26,32448.0,98447.0,787.0,65716.0,3926.5942857142845,11913.258988095235,0.12101190476190472,746.304,149.2608,1312.6266666666668,0.7748663101604278,0.007994067934340971
2020-04-27,31514.0,99288.0,841.0,67487.0,3856.7133333333322,12150.959999999995,0.12238095238095234,724.822,144.9644,1323.84,0.7671541057367829,0.008470223287574656
2020-04-28,30643.0,100126.0,838.0,69190.0,3792.0712499999986,12390.592499999995,0.12374999999999996,704.789,140.9578,1335.0133333333333,0.7954929577464789,0.008369370898958324
2020-04-29,29920.0,100961.0,835.0,70742.0,3743.5619047619034,12632.144166666661,0.12511904761904757,688.16,137.632,1346.1466666666668,0.7881802223522528,0.008270438382757869
2020-04-30,29225.0,101788.0,827.0,72256.0,3696.6145833333317,12874.970238095231,0.12648809523809518,672.175,134.435,1357.1733333333334,0.7824133504492939,0.008124650011297882
2020-05-01,28496.0,102591.0,803.0,73782.0,3643.4171428571412,13116.992142857138,0.1278571428571428,655.408,131.0816,1367.88,0.8035479632063075,0.007827121023081722
2020-05-02,27863.0,103400.0,809.0,75218.0,3600.629345238094,13361.988095238092,0.12922619047619044,640.8489999999999,128.16979999999998,1378.6666666666667,0.8315926892950392,0.007823908859682208
2020-05-03,27205.0,104218.0,818.0,76686.0,3552.843452380951,13610.374523809518,0.13059523809523804,625.715,125.14300000000001,1389.5733333333333,0.789875173370319,0.00784885673437665
2020-05-04,26672.0,105059.0,841.0,78056.0,3519.751428571427,13864.035892857135,0.13196428571428565,613.456,122.69120000000001,1400.7866666666666,0.8204607046070461,0.008004949552636588
2020-05-05,26153.0,105886.0,827.0,79399.0,3487.0666666666666,14118.133333333333,0.13333333333333333,601.519,120.30380000000001,1411.8133333333333,0.8289665211062591,0.007810212773994919
2020-05-06,25628.0,106651.0,765.0,80683.0,3417.0666666666666,14220.133333333333,0.13333333333333333,589.444,117.8888,1422.0133333333333,0.8187221396731055,0.0071728612684244086
2020-05-07,25203.0,107429.0,778.0,81879.0,3360.4,14323.866666666667,0.13333333333333333,579.669,115.9338,1432.3866666666668,0.8348837209302326,0.007241924974401936
2020-05-08,24824.0,108232.0,803.0,83049.0,3309.866666666667,14430.933333333332,0.13333333333333333,570.952,114.19040000000001,1443.0933333333332,0.8428927680798005,0.007419178993467796
2020-05-09,24409.0,108975.0,743.0,84204.0,3254.5333333333333,14530.0,0.13333333333333333,561.407,112.28140000000002,1453.0,0.8781725888324873,0.006818014975774483
2020-05-10,24063.0,109768.0,793.0,85339.0,3208.4,14635.733333333334,0.13333333333333333,553.449,110.68979999999999,1463.5733333333333,0.8151986183074266,0.007224261858994798
2020-05-11,23733.0,110551.0,783.0,86451.0,3164.4,14740.133333333333,0.13333333333333333,545.859,109.17180000000002,1474.0133333333333,0.8147497805092186,0.007082639843693466
2020-05-12,23351.0,111303.0,752.0,87580.0,3113.4666666666667,14840.4,0.13333333333333333,537.073,107.41460000000001,1484.04,0.8814016172506739,0.0067562711133472295
2020-05-13,23023.0,112113.0,810.0,88708.0,3069.733333333333,14948.4,0.13333333333333333,529.529,105.9058,1494.84,0.8871252204585538,0.007224789053998608
2020-05-14,22849.0,112967.0,854.0,89731.0,3046.5333333333333,15062.266666666666,0.13333333333333333,525.527,105.10540000000002,1506.2266666666667,0.8576449912126538,0.007559662913391403
2020-05-15,22664.0,113778.0,811.0,90725.0,3021.866666666667,15170.4,0.13333333333333333,521.2719999999999,104.25439999999999,1517.04,0.8317120622568094,0.007127853118765326
2020-05-16,22466.0,114569.0,791.0,91710.0,2995.4666666666667,15275.866666666667,0.13333333333333333,516.718,103.3436,1527.5866666666666,0.9036144578313253,0.006904076110674696
2020-05-17,22234.0,115325.0,756.0,92697.0,2964.5333333333333,15376.666666666666,0.13333333333333333,511.382,102.27640000000001,1537.6666666666667,0.8594539939332659,0.006555330107694709
2020-05-18,21984.0,116046.0,721.0,93664.0,2931.2,15472.8,0.13333333333333333,505.632,101.1264,1547.28,0.9119433198380567,0.00621299990521082
2020-05-19,21821.0,116854.0,808.0,94632.0,2909.4666666666667,15580.533333333333,0.13333333333333333,501.883,100.3766,1558.0533333333333,0.8650875386199794,0.006914552222840272
2020-05-20,21687.0,117647.0,793.0,95554.0,2891.6,15686.266666666666,0.13333333333333333,498.801,99.7602,1568.6266666666668,0.9629248197734295,0.006740446076431389
2020-05-21,21654.0,118468.0,821.0,96405.0,2887.2,15795.733333333334,0.13333333333333333,498.042,99.6084,1579.5733333333333,0.9676375404530745,0.006930082975293114
2020-05-22,21606.0,119272.0,804.0,97252.0,2880.8,15902.933333333332,0.13333333333333333,496.938,99.3876,1590.2933333333333,0.9414519906323185,0.0067408382450345
2020-05-23,21487.0,120088.0,816.0,98184.0,2864.9333333333334,16011.733333333334,0.13333333333333333,494.20099999999996,98.8402,1601.1733333333334,0.8603286384976526,0.0067949604043667615
2020-05-24,21468.0,120922.0,834.0,99033.0,2862.4,16122.933333333332,0.13333333333333333,493.764,98.75280000000001,1612.2933333333333,0.9197860962566845,0.006896950952258876
2020-05-25,21434.0,121762.0,840.0,99904.0,2857.866666666667,16234.933333333332,0.13333333333333333,492.98199999999997,98.5964,1623.4933333333333,0.8991793669402111,0.006898647372354492
2020-05-26,21352.0,122530.0,768.0,100752.0,2846.9333333333334,16337.333333333334,0.13333333333333333,491.096,98.2192,1633.7333333333333,0.9279176201372997,0.0062678016175498445
2020-05-27,21291.0,123315.0,785.0,101594.0,2838.8,16442.0,0.13333333333333333,489.693,97.93860000000001,1644.2,1.0376470588235294,0.006365759512147653
2020-05-28,21281.0,124113.0,798.0,102402.0,2837.4666666666667,16548.4,0.13333333333333333,489.46299999999997,97.8926,1654.84,0.950354609929078,0.0064295728120921086
2020-05-29,21266.0,124931.0,818.0,103232.0,2835.4666666666667,16657.466666666667,0.13333333333333333,489.118,97.8236,1665.7466666666667,1.0123762376237624,0.00654756187365927
2020-05-30,21278.0,125749.0,818.0,104034.0,2837.0666666666666,16766.533333333333,0.13333333333333333,489.394,97.87880000000001,1676.6533333333334,0.9387755102040817,0.006504970178926441
2020-05-31,21267.0,126580.0,831.0,104872.0,2835.6,16877.333333333332,0.13333333333333333,489.141,97.82820000000001,1687.7333333333333,0.9813895781637717,0.006564966306159692
2020-06-01,21318.0,127425.0,845.0,105664.0,2842.4,16990.0,0.13333333333333333,490.31399999999996,98.0628,1699.0,1.007125890736342,0.006631299734748011
2020-06-02,21368.0,128356.0,931.0,106541.0,2849.0666666666666,17114.13333333333,0.13333333333333333,491.464,98.2928,1711.4133333333334,0.9899244332493703,0.007253207849980912
2020-06-03,21421.0,129216.0,860.0,107345.0,2856.133333333333,17228.8,0.13333333333333333,492.683,98.5366,1722.88,0.9977298524404086,0.006655471029353723
2020-06-04,21618.0,130186.0,970.0,108111.0,2882.4,17358.13333333333,0.13333333333333333,497.214,99.4428,1735.8133333333333,0.9392812887236679,0.007450820742470447
2020-06-05,21637.0,131066.0,880.0,108972.0,2884.9333333333334,17475.466666666667,0.13333333333333333,497.651,99.53020000000001,1747.5466666666666,0.9780077619663649,0.006714123310978355
2020-06-06,21733.0,132008.0,942.0,109817.0,2897.733333333333,17601.066666666666,0.13333333333333333,499.859,99.9718,1760.1066666666666,0.9895470383275261,0.007135877099288685
2020-06-07,21853.0,132944.0,936.0,110629.0,2913.733333333333,17725.866666666665,0.13333333333333333,502.61899999999997,100.5238,1772.5866666666666,0.9645390070921985,0.007040505472187747
2020-06-08,21884.0,133819.0,875.0,111469.0,2917.866666666667,17842.533333333333,0.13333333333333333,503.332,100.66640000000001,1784.2533333333333,0.9938725490196079,0.0065386339859512775
2020-06-09,21941.0,134683.0,864.0,112272.0,2925.4666666666667,17957.733333333334,0.13333333333333333,504.643,100.9286,1795.7733333333333,1.066350710900474,0.006415015889043985
2020-06-10,22042.0,135589.0,906.0,113075.0,2938.9333333333334,18078.533333333333,0.13333333333333333,506.966,101.39320000000001,1807.8533333333332,0.9318463444857497,0.006681908695331514
2020-06-11,22173.0,136539.0,950.0,113892.0,2956.4,18205.2,0.13333333333333333,509.979,101.9958,1820.52,0.9217391304347826,0.0069576680826131535
2020-06-12,22296.0,137469.0,930.0,114694.0,2972.8,18329.2,0.13333333333333333,512.808,102.5616,1832.92,1.0390720390720392,0.006765112388157416
2020-06-13,22367.0,138329.0,860.0,115480.0,2982.2666666666664,18443.866666666665,0.13333333333333333,514.441,102.88820000000001,1844.3866666666668,1.0247831474597273,0.006217017277524759
2020-06-14,22460.0,139241.0,912.0,116295.0,2994.6666666666665,18565.466666666667,0.13333333333333333,516.58,103.31600000000002,1856.5466666666666,0.9961977186311787,0.006549747920885939
2020-06-15,22555.0,140163.0,922.0,117120.0,3007.3333333333335,18688.4,0.13333333333333333,518.765,103.753,1868.84,1.0402930402930404,0.0065780086184755
2020-06-16,22681.0,141122.0,959.0,117947.0,3024.133333333333,18816.266666666666,0.13333333333333333,521.663,104.33260000000001,1881.6266666666668,1.049576783555018,0.006795490458677891
2020-06-17,22902.0,142136.0,1014.0,118736.0,3053.6,18951.466666666667,0.13333333333333333,526.746,105.3492,1895.1466666666668,1.006002400960384,0.007133962303974334
2020-06-18,23115.0,143161.0,1025.0,119545.0,3082.0,19088.13333333333,0.13333333333333333,531.645,106.32900000000001,1908.8133333333333,1.0277427490542244,0.007159721155055113
2020-06-19,23336.0,144169.0,1008.0,120326.0,3111.4666666666667,19222.533333333333,0.13333333333333333,536.728,107.34559999999999,1922.2533333333333,0.979064039408867,0.006991745855587154
2020-06-20,23471.0,145148.0,979.0,121163.0,3129.4666666666667,19353.066666666666,0.13333333333333333,539.833,107.9666,1935.3066666666666,1.0648030495552732,0.006744793281386713
2020-06-21,23621.0,146128.0,980.0,121987.0,3149.4666666666667,19483.733333333334,0.13333333333333333,543.283,108.65660000000001,1948.3733333333332,1.018957345971564,0.006706403246446633
2020-06-22,23734.0,147111.0,983.0,122855.0,3164.5333333333333,19614.8,0.13333333333333333,545.882,109.1764,1961.48,0.927710843373494,0.006681983794659851
2020-06-23,23906.0,148146.0,1035.0,123716.0,3187.4666666666667,19752.8,0.13333333333333333,549.838,109.9676,1975.28,1.096551724137931,0.006986304143857115
2020-06-24,24061.0,149143.0,997.0,124550.0,3208.133333333333,19885.733333333334,0.13333333333333333,553.403,110.68060000000001,1988.5733333333333,1.0903823870220162,0.0066848146757496115
2020-06-25,24263.0,150200.0,1057.0,125401.0,3235.0666666666666,20026.666666666668,0.13333333333333333,558.049,111.6098,2002.6666666666667,0.998812351543943,0.007037236769395676
2020-06-26,24461.0,151271.0,1071.0,126273.0,3261.4666666666667,20169.466666666667,0.13333333333333333,562.603,112.5206,2016.9466666666667,1.0444444444444445,0.00707996192289386
2020-06-27,24659.0,152343.0,1072.0,127146.0,3287.866666666667,20312.4,0.13333333333333333,567.157,113.43140000000001,2031.24,1.0584192439862543,0.007036706401302316
2020-06-28,24878.0,153408.0,1065.0,127990.0,3317.0666666666666,20454.4,0.13333333333333333,572.194,114.4388,2045.44,1.0240274599542334,0.006942226336134125
2020-06-29,25081.0,154438.0,1030.0,128817.0,3344.133333333333,20591.733333333334,0.13333333333333333,576.8629999999999,115.37259999999999,2059.173333333333,1.0236406619385343,0.0066692998530164015
2020-06-30,25243.0,155473.0,1035.0,129689.0,3365.733333333333,20729.733333333334,0.13333333333333333,580.5889999999999,116.11779999999999,2072.9733333333334,1.0652962515114872,0.00665706163088362
2020-07-01,25514.0,156623.0,1150.0,130564.0,3401.866666666667,20883.066666666666,0.13333333333333333,586.822,117.3644,2088.306666666667,1.0618556701030928,0.00734242517111043
2020-07-02,25791.0,157798.0,1175.0,131460.0,3438.7999999999997,21039.733333333334,0.13333333333333333,593.193,118.6386,2103.9733333333334,1.0477815699658704,0.007446181534737229
2020-07-03,26069.0,159039.0,1241.0,132418.0,3475.866666666667,21205.2,0.13333333333333333,599.587,119.9174,2120.52,1.086859688195991,0.007803068410462776
2020-07-04,26388.0,160278.0,1239.0,133334.0,3518.4,21370.4,0.13333333333333333,606.924,121.3848,2137.04,1.0249221183800623,0.007730270341092719
2020-07-05,26654.0,161435.0,1157.0,134223.0,3553.866666666667,21524.666666666668,0.13333333333333333,613.042,122.60840000000002,2152.4666666666667,1.0228260869565218,0.007166926831685622
2020-07-06,26901.0,162639.0,1204.0,135179.0,3586.7999999999997,21685.2,0.13333333333333333,618.723,123.74459999999999,2168.52,1.0819304152637486,0.007402852926709297
2020-07-07,27216.0,163911.0,1272.0,136134.0,3628.7999999999997,21854.8,0.13333333333333333,625.968,125.1936,2185.48,1.0083594566353187,0.007760261603787398
2020-07-08,27503.0,165116.0,1205.0,137047.0,3667.0666666666666,22015.466666666667,0.13333333333333333,632.569,126.5138,2201.5466666666666,1.0532915360501567,0.007297855460067709
2020-07-09,27919.0,166431.0,1315.0,137941.0,3722.5333333333333,22190.8,0.13333333333333333,642.137,128.4274,2219.08,1.0893246187363834,0.007901124783695443
2020-07-10,28294.0,167746.0,1315.0,138880.0,3772.5333333333333,22366.13333333333,0.13333333333333333,650.762,130.1524,2236.6133333333332,1.006674082313682,0.007839186393795418
2020-07-11,28695.0,169097.0,1351.0,139824.0,3826.0,22546.266666666666,0.13333333333333333,659.985,131.997,2254.6266666666666,1.1063829787234043,0.007989449904788939
2020-07-12,29088.0,170442.0,1345.0,140768.0,3878.4,22725.6,0.13333333333333333,669.024,133.8048,2272.56,1.043157894736842,0.00789120116402551
2020-07-13,29508.0,171827.0,1385.0,141730.0,3934.4,22910.266666666666,0.13333333333333333,678.684,135.7368,2291.0266666666666,1.0577731092436975,0.008060385967362712
2020-07-14,29982.0,173288.0,1461.0,142714.0,3997.6,23105.066666666666,0.13333333333333333,689.586,137.9172,2310.5066666666667,1.0963730569948187,0.008431002544881671
2020-07-15,30511.0,174792.0,1504.0,143684.0,4068.133333333333,23305.6,0.13333333333333333,701.753,140.35060000000001,2330.56,1.0415400202634246,0.00860446356547459
2020-07-16,30887.0,176220.0,1428.0,144730.0,4118.266666666666,23496.0,0.13333333333333333,710.401,142.0802,2349.6,1.1107692307692307,0.008103460995000596
2020-07-17,31265.0,177672.0,1452.0,145798.0,4168.666666666667,23689.6,0.13333333333333333,719.095,143.81900000000002,2368.96,1.0636882129277567,0.008172316559072003
2020-07-18,31634.0,179097.0,1425.0,146849.0,4217.866666666667,23879.6,0.13333333333333333,727.582,145.5164,2387.96,1.089385474860335,0.007956537761449039
2020-07-19,32145.0,180667.0,1570.0,147901.0,4286.0,24088.933333333334,0.13333333333333333,739.335,147.86700000000002,2408.8933333333334,1.0653409090909092,0.008689972767728652
2020-07-20,32593.0,182178.0,1511.0,148957.0,4345.733333333334,24290.4,0.13333333333333333,749.639,149.92780000000002,2429.04,1.0132200188857412,0.00829404047667404
2020-07-21,33109.0,183734.0,1556.0,149992.0,4414.533333333333,24497.866666666665,0.13333333333333333,761.507,152.3014,2449.786666666667,1.0517403574788335,0.008468718534846383
2020-07-22,33600.0,185297.0,1563.0,151058.0,4480.0,24706.266666666666,0.13333333333333333,772.8,154.56,2470.6266666666666,1.039423076923077,0.008435061360619112
2020-07-23,34040.0,186854.0,1557.0,152170.0,4538.666666666667,24913.866666666665,0.13333333333333333,782.92,156.584,2491.3866666666668,1.0746268656716418,0.008332664365417035
2020-07-24,34481.0,188455.0,1601.0,153322.0,4597.466666666666,25127.333333333332,0.13333333333333333,793.063,158.61260000000001,2512.733333333333,1.127126230975828,0.008495351700131595
2020-07-25,34981.0,190095.0,1640.0,154459.0,4664.133333333333,25346.0,0.13333333333333333,804.563,160.9126,2534.6,1.1456896551724138,0.008627219930982241
2020-07-26,35604.0,191805.0,1710.0,155541.0,4747.2,25574.0,0.13333333333333333,818.8919999999999,163.7784,2557.4,1.0649122807017544,0.008915258125397537
2020-07-27,36168.0,193556.0,1751.0,156721.0,4822.4,25807.466666666667,0.13333333333333333,831.864,166.3728,2580.7466666666664,1.0818767249310028,0.009046430767164194
2020-07-28,36699.0,195296.0,1740.0,157924.0,4893.2,26039.466666666667,0.13333333333333333,844.077,168.8154,2603.9466666666667,1.0614995787700083,0.00890950705848016
2020-07-29,37159.0,197021.0,1725.0,159177.0,4954.533333333333,26269.466666666667,0.13333333333333333,854.657,170.93140000000002,2626.9466666666667,1.1033912324234905,0.00875536742089716
2020-07-30,37690.0,198752.0,1731.0,160371.0,5025.333333333333,26500.266666666666,0.13333333333333333,866.87,173.37400000000002,2650.0266666666666,1.0545454545454545,0.008709302501094323
