date,infected,all_infected,newly_infected,recovered,detected,all_detected,ratio_detected,hospitalized,icu,dead,r,percent_new_infected
2020-03-03,337.0,338.0,126.0,1.0,32.015,32.11,0.095,7.7509999999999994,1.5502,4.506666666666667,0.0,0.37168141592920356
2020-03-04,528.0,530.0,192.0,2.0,50.160000000000004,50.35,0.095,12.144,2.4288000000000003,7.066666666666666,0.0,0.3615819209039548
2020-03-05,769.0,771.0,241.0,2.0,73.055,73.245,0.095,17.687,3.5374000000000003,10.28,0.0,0.3121761658031088
2020-03-06,1182.0,1184.0,413.0,2.0,112.29,112.48,0.095,27.186,5.437200000000001,15.786666666666667,0.0,0.34852320675105486
2020-03-07,1828.0,1834.0,650.0,6.0,173.66,174.23,0.095,42.044,8.4088,24.453333333333333,0.0,0.3542234332425068
2020-03-08,2695.0,2705.0,871.0,10.0,256.025,256.975,0.095,61.985,12.397,36.06666666666667,0.0,0.32187730968218775
2020-03-09,4000.0,4013.0,1308.0,13.0,380.0,381.235,0.095,92.0,18.400000000000002,53.50666666666667,0.0,0.32585949177877427
2020-03-10,5823.0,5839.0,1826.0,16.0,553.1850000000001,554.705,0.095,133.929,26.785800000000002,77.85333333333334,0.0,0.31267123287671234
2020-03-11,8539.0,8559.0,2720.0,20.0,811.205,813.105,0.095,196.397,39.2794,114.12,0.0,0.3177570093457944
2020-03-12,12735.0,12762.0,4203.0,27.0,1209.825,1212.39,0.095,292.905,58.580999999999996,170.16,0.0,0.329311290448954
2020-03-13,18951.0,18988.0,6226.0,37.0,1800.345,1803.8600000000001,0.095,435.873,87.1746,253.17333333333335,4.285714285714286,0.32787403233450946
2020-03-14,28114.0,28174.0,9186.0,60.0,2670.83,2676.53,0.095,646.622,129.3244,375.6533333333333,6.7,0.32603371783496005
2020-03-15,30572.0,30673.0,2499.0,101.0,2904.34,2913.935,0.095,703.156,140.6312,408.97333333333336,4.173913043478261,0.08146964856230032
2020-03-16,33246.0,33398.0,2725.0,152.0,3158.37,3172.81,0.095,764.658,152.9316,445.3066666666667,3.975609756097561,0.0815892691397946
2020-03-17,35916.0,36109.0,2711.0,192.0,3412.02,3430.355,0.095,826.068,165.2136,481.4533333333333,3.5686274509803924,0.07507615618942122
2020-03-18,38714.0,39009.0,2900.0,293.0,3677.83,3705.855,0.095,890.422,178.08440000000002,520.12,3.951219512195122,0.0743399128428608
2020-03-19,41436.0,41878.0,2869.0,440.0,3936.42,3978.41,0.095,953.028,190.6056,558.3733333333333,3.715686274509804,0.06850688889419518
2020-03-20,44075.0,44723.0,2845.0,645.0,4187.125,4248.685,0.095,1013.725,202.745,596.3066666666666,3.761904761904762,0.06361237814149003
2020-03-21,46612.0,47496.0,2773.0,877.0,4428.14,4512.12,0.095,1072.076,214.41520000000003,633.28,3.1310679611650487,0.058382634692717435
2020-03-22,48967.0,50243.0,2747.0,1266.0,4651.865,4773.085,0.095,1126.241,225.2482,669.9066666666666,2.843220338983051,0.054673194809330465
2020-03-23,51215.0,52938.0,2695.0,1709.0,4865.425,5029.11,0.095,1177.945,235.589,705.84,2.813775510204082,0.05090764842554638
2020-03-24,53315.0,55626.0,2688.0,2293.0,5064.925,5284.47,0.095,1226.245,245.249,741.68,2.5413870246085013,0.04832185809049562
2020-03-25,55186.0,58194.0,2568.0,2983.0,5242.67,5528.43,0.095,1269.278,253.8556,775.92,2.238095238095238,0.04412750236274594
2020-03-26,56875.0,60690.0,2496.0,3785.0,5403.125,5765.55,0.095,1308.125,261.625,809.2,1.9096126255380201,0.04112636140449161
2020-03-27,58447.0,63228.0,2538.0,4746.0,5552.465,6006.66,0.095,1344.281,268.8562,843.04,1.8773234200743494,0.04013980926473612
2020-03-28,59838.0,65669.0,2441.0,5791.0,5684.61,6238.555,0.095,1376.274,275.2548,875.5866666666667,1.7536231884057971,0.0371707019948226
2020-03-29,60464.0,67522.0,1853.0,7016.0,5744.08,6414.59,0.095,1390.672,278.1344,900.2933333333333,1.7028571428571428,0.027442501073708218
2020-03-30,60891.0,69294.0,1772.0,8353.0,5784.645,6582.93,0.095,1400.493,280.0986,923.92,1.63080684596577,0.025571830579406884
2020-03-31,61116.0,71030.0,1736.0,9854.0,5806.02,6747.85,0.095,1405.668,281.1336,947.0666666666667,1.6007434944237917,0.02444003322492996
2020-04-01,61065.0,72647.0,1617.0,11515.0,5801.175,6901.465,0.095,1404.495,280.899,968.6266666666667,1.5499669093315684,0.022258011232243146
2020-04-02,60781.0,74128.0,1481.0,13271.0,5774.195,7042.16,0.095,1397.963,279.5926,988.3733333333333,1.4634292565947242,0.019978685804475982
2020-04-03,60211.0,75520.0,1392.0,15225.0,5720.045,7174.4,0.095,1384.853,276.97060000000005,1006.9333333333333,1.3937677053824362,0.01843195932257253
2020-04-04,59523.0,76907.0,1387.0,17291.0,5654.685,7306.165,0.095,1369.029,273.80580000000003,1025.4266666666667,1.370540265035678,0.018034534768814687
2020-04-05,58749.0,78187.0,1280.0,19335.0,5581.155,7427.765,0.095,1351.227,270.2454,1042.4933333333333,1.277590361445783,0.016370798588018622
2020-04-06,57934.0,79480.0,1293.0,21428.0,5503.7300000000005,7550.6,0.095,1332.482,266.4964,1059.7333333333333,1.2035053554040895,0.016268038902379184
2020-04-07,56827.0,80621.0,1141.0,23663.0,5398.5650000000005,7658.995,0.095,1307.021,261.4042,1074.9466666666667,1.1740986717267552,0.014152464587829625
2020-04-08,55660.0,81771.0,1150.0,25972.0,5363.90119047619,7880.1933928571425,0.09636904761904762,1280.18,256.036,1090.28,1.1610320284697508,0.01406349361639681
2020-04-09,54321.0,82806.0,1035.0,28337.0,5309.231071428571,8093.300714285714,0.09773809523809524,1249.383,249.87660000000002,1104.08,1.1260250323694432,0.012498943326047314
2020-04-10,53001.0,83827.0,1021.0,30672.0,5252.777678571429,8307.854464285714,0.09910714285714285,1219.023,243.8046,1117.6933333333334,1.095619208087616,0.012179701293124016
2020-04-11,51581.0,84806.0,979.0,33061.0,5182.662380952381,8520.983809523808,0.10047619047619047,1186.363,237.2726,1130.7466666666667,1.0807347287483982,0.01154385840791444
2020-04-12,49915.0,85732.0,926.0,35648.0,5083.605059523809,8731.395952380952,0.10184523809523809,1148.045,229.60900000000004,1143.0933333333332,1.059191329720717,0.010800975120432038
2020-04-13,48461.0,86593.0,861.0,37956.0,5001.867499999999,8937.634642857141,0.1032142857142857,1114.603,222.92060000000004,1154.5733333333333,1.0177469135802468,0.009942952167586668
2020-04-14,47157.0,87613.0,1020.0,40272.0,4931.836249999999,9162.859583333333,0.10458333333333332,1084.6109999999999,216.92219999999998,1168.1733333333334,0.9386609071274298,0.011641975026822198
2020-04-15,45816.0,88605.0,992.0,42599.0,4854.314285714285,9387.910714285714,0.10595238095238094,1053.768,210.7536,1181.4,0.9530981067125646,0.011195630092770241
2020-04-16,44420.0,89573.0,968.0,44953.0,4767.217857142857,9613.10232142857,0.10732142857142855,1021.66,204.332,1194.3066666666666,0.9412773253321903,0.010806707303458592
2020-04-17,43063.0,90544.0,971.0,47268.0,4680.537976190475,9841.270476190475,0.10869047619047617,990.449,198.0898,1207.2533333333333,0.9293570219966159,0.010723949417416754
2020-04-18,41681.0,91476.0,932.0,49570.0,4587.391011904761,10067.804999999998,0.11005952380952379,958.663,191.73260000000002,1219.68,0.8930412371134021,0.010188353356581435
2020-04-19,40441.0,92430.0,954.0,51755.0,4506.282857142856,10299.342857142856,0.1114285714285714,930.143,186.0286,1232.4,0.8500432152117545,0.010321212580194956
2020-04-20,39199.0,93367.0,937.0,53926.0,4421.553869047618,10531.575297619045,0.11279761904761902,901.577,180.3154,1244.8933333333334,0.850045578851413,0.010035558221232114
2020-04-21,37941.0,94238.0,871.0,56049.0,4331.597499999999,10758.838333333331,0.11416666666666664,872.643,174.5286,1256.5066666666667,0.9068379990821478,0.009242458005708888
2020-04-22,36648.0,95063.0,825.0,58160.0,4234.152857142856,10983.171607142855,0.11553571428571426,842.904,168.5808,1267.5066666666667,0.8318459370596524,0.008678364049482454
2020-04-23,35505.0,95926.0,863.0,60158.0,4150.70357142857,11214.206190476187,0.11690476190476187,816.615,163.323,1279.0133333333333,0.8437204910292729,0.008996424364360399
2020-04-24,34468.0,96819.0,893.0,62082.0,4076.6616666666655,11451.151964285711,0.11827380952380949,792.764,158.55280000000002,1290.92,0.8155533399800599,0.009223300970873786
2020-04-25,33439.0,97660.0,841.0,63944.0,4000.737499999999,11684.321428571426,0.1196428571428571,769.097,153.8194,1302.1333333333334,0.8098445595854922,0.008611421140475728
2020-04-26,32448.0,98447.0,787.0,65716.0,3926.5942857142845,11913.258988095235,0.12101190476190472,746.304,149.2608,1312.6266666666668,0.7748663101604278,0.007994067934340971
2020-04-27,31514.0,99288.0,841.0,67487.0,3856.7133333333322,12150.959999999995,0.12238095238095234,724.822,144.9644,1323.84,0.7671541057367829,0.008470223287574656
2020-04-28,30643.0,100126.0,838.0,69190.0,3792.0712499999986,12390.592499999995,0.12374999999999996,704.789,140.9578,1335.0133333333333,0.7954929577464789,0.008369370898958324
2020-04-29,29920.0,100961.0,835.0,70742.0,3743.5619047619034,12632.144166666661,0.12511904761904757,688.16,137.632,1346.1466666666668,0.7881802223522528,0.008270438382757869
2020-04-30,29225.0,101788.0,827.0,72256.0,3696.6145833333317,12874.970238095231,0.12648809523809518,672.175,134.435,1357.1733333333334,0.7824133504492939,0.008124650011297882
2020-05-01,28496.0,102591.0,803.0,73782.0,3643.4171428571412,13116.992142857138,0.1278571428571428,655.408,131.0816,1367.88,0.8035479632063075,0.007827121023081722
2020-05-02,27863.0,103400.0,809.0,75218.0,3600.629345238094,13361.988095238092,0.12922619047619044,640.8489999999999,128.16979999999998,1378.6666666666667,0.8315926892950392,0.007823908859682208
2020-05-03,27205.0,104218.0,818.0,76686.0,3552.843452380951,13610.374523809518,0.13059523809523804,625.715,125.14300000000001,1389.5733333333333,0.789875173370319,0.00784885673437665
2020-05-04,26672.0,105059.0,841.0,78056.0,3519.751428571427,13864.035892857135,0.13196428571428565,613.456,122.69120000000001,1400.7866666666666,0.8204607046070461,0.008004949552636588
2020-05-05,26153.0,105886.0,827.0,79399.0,3487.0666666666666,14118.133333333333,0.13333333333333333,601.519,120.30380000000001,1411.8133333333333,0.8289665211062591,0.007810212773994919
2020-05-06,25628.0,106651.0,765.0,80683.0,3417.0666666666666,14220.133333333333,0.13333333333333333,589.444,117.8888,1422.0133333333333,0.8187221396731055,0.0071728612684244086
2020-05-07,25203.0,107429.0,778.0,81879.0,3360.4,14323.866666666667,0.13333333333333333,579.669,115.9338,1432.3866666666668,0.8348837209302326,0.007241924974401936
2020-05-08,24824.0,108232.0,803.0,83049.0,3309.866666666667,14430.933333333332,0.13333333333333333,570.952,114.19040000000001,1443.0933333333332,0.8428927680798005,0.007419178993467796
2020-05-09,24409.0,108975.0,743.0,84204.0,3254.5333333333333,14530.0,0.13333333333333333,561.407,112.28140000000002,1453.0,0.8781725888324873,0.006818014975774483
2020-05-10,24063.0,109768.0,793.0,85339.0,3208.4,14635.733333333334,0.13333333333333333,553.449,110.68979999999999,1463.5733333333333,0.8151986183074266,0.007224261858994798
2020-05-11,23733.0,110551.0,783.0,86451.0,3164.4,14740.133333333333,0.13333333333333333,545.859,109.17180000000002,1474.0133333333333,0.8147497805092186,0.007082639843693466
2020-05-12,23351.0,111303.0,752.0,87580.0,3113.4666666666667,14840.4,0.13333333333333333,537.073,107.41460000000001,1484.04,0.8814016172506739,0.0067562711133472295
2020-05-13,23023.0,112113.0,810.0,88708.0,3069.733333333333,14948.4,0.13333333333333333,529.529,105.9058,1494.84,0.8871252204585538,0.007224789053998608
2020-05-14,22849.0,112967.0,854.0,89731.0,3046.5333333333333,15062.266666666666,0.13333333333333333,525.527,105.10540000000002,1506.2266666666667,0.8576449912126538,0.007559662913391403
2020-05-15,22664.0,113778.0,811.0,90725.0,3021.866666666667,15170.4,0.13333333333333333,521.2719999999999,104.25439999999999,1517.04,0.8317120622568094,0.007127853118765326
2020-05-16,22466.0,114569.0,791.0,91710.0,2995.4666666666667,15275.866666666667,0.13333333333333333,516.718,103.3436,1527.5866666666666,0.9036144578313253,0.006904076110674696
2020-05-17,22234.0,115325.0,756.0,92697.0,2964.5333333333333,15376.666666666666,0.13333333333333333,511.382,102.27640000000001,1537.6666666666667,0.8594539939332659,0.006555330107694709
2020-05-18,21984.0,116046.0,721.0,93664.0,2931.2,15472.8,0.13333333333333333,505.632,101.1264,1547.28,0.9119433198380567,0.00621299990521082
2020-05-19,21813.0,116846.0,800.0,94632.0,2908.4,15579.466666666667,0.13333333333333333,501.699,100.33980000000001,1557.9466666666667,0.8650875386199794,0.006846560031494176
2020-05-20,21679.0,117639.0,793.0,95554.0,2890.5333333333333,15685.199999999999,0.13333333333333333,498.617,99.72340000000001,1568.52,0.9629248197734295,0.0067409044542672564
2020-05-21,21646.0,118460.0,821.0,96405.0,2886.133333333333,15794.666666666666,0.13333333333333333,497.858,99.5716,1579.4666666666667,0.9676375404530745,0.006930550983023948
2020-05-22,21596.0,119261.0,801.0,97251.0,2879.4666666666667,15901.466666666667,0.13333333333333333,496.70799999999997,99.3416,1590.1466666666668,0.9437939110070258,0.006716305277456356
2020-05-23,21389.0,119988.0,727.0,98182.0,2851.866666666667,15998.4,0.13333333333333333,491.947,98.38940000000001,1599.84,0.8531139835487661,0.006058888731467051
2020-05-24,21351.0,120801.0,813.0,99029.0,2846.8,16106.8,0.13333333333333333,491.073,98.2146,1610.68,0.917558886509636,0.0067300210261419515
2020-05-25,21260.0,121583.0,782.0,99899.0,2834.6666666666665,16211.066666666666,0.13333333333333333,488.98,97.796,1621.1066666666666,0.8930669800235017,0.006431767337807606
2020-05-26,21172.0,122343.0,760.0,100745.0,2822.9333333333334,16312.4,0.13333333333333333,486.956,97.39120000000001,1631.24,0.9324169530355098,0.006211992414830315
2020-05-27,21114.0,123140.0,797.0,101596.0,2815.2,16418.666666666668,0.13333333333333333,485.622,97.12440000000001,1641.8666666666666,1.0613207547169812,0.006472255382041724
2020-05-28,21084.0,123915.0,775.0,102401.0,2811.2,16522.0,0.13333333333333333,484.932,96.9864,1652.2,0.9450292397660819,0.006254236741018109
2020-05-29,21000.0,124660.0,745.0,103227.0,2800.0,16621.333333333332,0.13333333333333333,483.0,96.60000000000001,1662.1333333333334,1.0012422360248447,0.005976207474671308
2020-05-30,20913.0,125401.0,741.0,104050.0,2788.4,16720.13333333333,0.13333333333333333,480.99899999999997,96.1998,1672.0133333333333,0.9601930036188179,0.005908996666719829
2020-05-31,20862.0,126198.0,797.0,104894.0,2781.6,16826.4,0.13333333333333333,479.82599999999996,95.9652,1682.64,0.9782608695652174,0.006315422467689918
2020-06-01,20861.0,127022.0,824.0,105718.0,2781.4666666666667,16936.266666666666,0.13333333333333333,479.803,95.9606,1693.6266666666668,0.9870283018867925,0.006487014162789416
2020-06-02,20847.0,127865.0,843.0,106570.0,2779.6,17048.666666666668,0.13333333333333333,479.481,95.89620000000001,1704.8666666666666,0.9963636363636363,0.0065928393787246025
2020-06-03,20870.0,128673.0,808.0,107350.0,2782.6666666666665,17156.4,0.13333333333333333,480.01,96.00200000000001,1715.64,0.9813302217036173,0.006279434850863423
2020-06-04,20911.0,129490.0,817.0,108119.0,2788.133333333333,17265.333333333332,0.13333333333333333,480.953,96.1906,1726.5333333333333,0.9401273885350319,0.006309318794356365
2020-06-05,20942.0,130323.0,833.0,108918.0,2792.2666666666664,17376.4,0.13333333333333333,481.666,96.3332,1737.64,0.9639175257731959,0.00639176206991805
2020-06-06,20906.0,131136.0,813.0,109766.0,2787.4666666666667,17484.8,0.13333333333333333,480.83799999999997,96.1676,1748.48,0.9850374064837906,0.006199623294722313
2020-06-07,20947.0,132028.0,892.0,110616.0,2792.9333333333334,17603.733333333334,0.13333333333333333,481.781,96.3562,1760.3733333333332,0.9399293286219081,0.0067560914647539555
2020-06-08,20981.0,132897.0,869.0,111445.0,2797.4666666666667,17719.6,0.13333333333333333,482.563,96.5126,1771.96,0.9952996474735605,0.006538849343105239
2020-06-09,21073.0,133777.0,880.0,112230.0,2809.733333333333,17836.933333333334,0.13333333333333333,484.679,96.9358,1783.6933333333334,1.0526946107784432,0.006578062162687437
2020-06-10,21194.0,134693.0,916.0,113023.0,2825.866666666667,17959.066666666666,0.13333333333333333,487.462,97.4924,1795.9066666666668,0.9555837563451777,0.006800599878242535
2020-06-11,21297.0,135601.0,908.0,113824.0,2839.6,18080.13333333333,0.13333333333333333,489.831,97.96620000000001,1808.0133333333333,0.9484276729559749,0.006696066429698677
2020-06-12,21410.0,136480.0,879.0,114588.0,2854.6666666666665,18197.333333333332,0.13333333333333333,492.43,98.486,1819.7333333333333,0.9490683229813665,0.006440456913416519
2020-06-13,21504.0,137384.0,904.0,115397.0,2867.2,18317.866666666665,0.13333333333333333,494.592,98.9184,1831.7866666666666,1.0600522193211488,0.006580048768060559
2020-06-14,21587.0,138278.0,894.0,116206.0,2878.2666666666664,18437.066666666666,0.13333333333333333,496.501,99.3002,1843.7066666666667,1.0493827160493827,0.006465189942073634
2020-06-15,21603.0,139145.0,867.0,117055.0,2880.4,18552.666666666668,0.13333333333333333,496.86899999999997,99.3738,1855.2666666666667,1.0542540073982738,0.006230865421930921
2020-06-16,21677.0,140062.0,917.0,117896.0,2890.2666666666664,18674.933333333334,0.13333333333333333,498.57099999999997,99.7142,1867.4933333333333,1.1069330199764982,0.006547053825778399
2020-06-17,21857.0,141022.0,960.0,118673.0,2914.2666666666664,18802.933333333334,0.13333333333333333,502.711,100.54220000000001,1880.2933333333333,0.9727164887307236,0.0068074002113130486
2020-06-18,22035.0,141997.0,975.0,119469.0,2938.0,18932.933333333334,0.13333333333333333,506.805,101.361,1893.2933333333333,1.0012820512820513,0.00686629389146326
2020-06-19,22238.0,142996.0,999.0,120263.0,2965.0666666666666,19066.13333333333,0.13333333333333333,511.474,102.29480000000001,1906.6133333333332,1.0112923462986199,0.0069861605488227025
2020-06-20,22451.0,144013.0,1017.0,121064.0,2993.4666666666667,19201.733333333334,0.13333333333333333,516.373,103.27460000000002,1920.1733333333334,1.0050251256281406,0.007061813434804949
2020-06-21,22588.0,144963.0,950.0,121873.0,3011.733333333333,19328.4,0.13333333333333333,519.524,103.90480000000001,1932.84,1.007462686567164,0.0065533511768439065
2020-06-22,22813.0,145994.0,1031.0,122676.0,3041.733333333333,19465.866666666665,0.13333333333333333,524.699,104.93979999999999,1946.5866666666666,1.017220172201722,0.007061885681016473
2020-06-23,23147.0,147096.0,1102.0,123441.0,3086.2666666666664,19612.8,0.13333333333333333,532.381,106.4762,1961.28,1.0086848635235732,0.007491655166318824
2020-06-24,23373.0,148134.0,1038.0,124246.0,3116.4,19751.2,0.13333333333333333,537.579,107.5158,1975.12,1.1263020833333333,0.007007121882067034
2020-06-25,23679.0,149251.0,1117.0,125051.0,3157.2,19900.13333333333,0.13333333333333333,544.617,108.9234,1990.0133333333333,1.0541871921182266,0.007483986814247045
2020-06-26,23860.0,150280.0,1029.0,125898.0,3181.3333333333335,20037.333333333332,0.13333333333333333,548.78,109.756,2003.7333333333333,1.0863131935881627,0.006847172962649969
2020-06-27,24122.0,151379.0,1099.0,126734.0,3216.2666666666664,20183.866666666665,0.13333333333333333,554.806,110.96120000000002,2018.3866666666668,1.0070754716981132,0.007259875809221826
2020-06-28,24375.0,152492.0,1113.0,127592.0,3250.0,20332.266666666666,0.13333333333333333,560.625,112.125,2033.2266666666667,1.0740740740740742,0.007298695677834393
2020-06-29,24599.0,153544.0,1052.0,128417.0,3279.866666666667,20472.533333333333,0.13333333333333333,565.777,113.15540000000001,2047.2533333333333,1.0034883720930232,0.006851411638281937
2020-06-30,24977.0,154724.0,1180.0,129217.0,3330.2666666666664,20629.866666666665,0.13333333333333333,574.471,114.89420000000001,2062.9866666666667,1.0301932367149758,0.007626433995798998
2020-07-01,25313.0,155909.0,1185.0,130062.0,3375.0666666666666,20787.866666666665,0.13333333333333333,582.199,116.43979999999999,2078.786666666667,1.0536159600997506,0.007600538772368675
2020-07-02,25700.0,157106.0,1197.0,130870.0,3426.6666666666665,20947.466666666667,0.13333333333333333,591.1,118.22000000000001,2094.7466666666664,1.071849234393404,0.007619011247111841
2020-07-03,26079.0,158356.0,1250.0,131738.0,3477.2,21114.13333333333,0.13333333333333333,599.817,119.96340000000001,2111.4133333333334,1.0320987654320988,0.007893556963064468
2020-07-04,26474.0,159628.0,1272.0,132610.0,3529.866666666667,21283.733333333334,0.13333333333333333,608.902,121.78040000000001,2128.3733333333334,1.0562571756601606,0.007968476905825382
2020-07-05,26844.0,160895.0,1267.0,133506.0,3579.2,21452.666666666668,0.13333333333333333,617.412,123.48240000000001,2145.266666666667,0.9954389965792474,0.007874651949085123
2020-07-06,27299.0,162216.0,1321.0,134369.0,3639.866666666667,21628.8,0.13333333333333333,627.877,125.5754,2162.88,1.0379041248606466,0.008143412835892662
2020-07-07,27783.0,163617.0,1401.0,135282.0,3704.4,21815.6,0.13333333333333333,639.009,127.80180000000001,2181.56,1.1143187066974596,0.008562627583762177
2020-07-08,28132.0,164969.0,1352.0,136279.0,3750.9333333333334,21995.866666666665,0.13333333333333333,647.036,129.4072,2199.5866666666666,1.0305343511450382,0.008195429472025216
2020-07-09,28667.0,166392.0,1423.0,137165.0,3822.2666666666664,22185.6,0.13333333333333333,659.341,131.8682,2218.56,1.1036889332003987,0.00855204245370899
2020-07-10,29169.0,167901.0,1509.0,138168.0,3889.2,22386.8,0.13333333333333333,670.887,134.1774,2238.68,1.0304054054054055,0.008987385498683756
2020-07-11,29748.0,169402.0,1501.0,139090.0,3966.4,22586.933333333334,0.13333333333333333,684.204,136.8408,2258.693333333333,1.086395233366435,0.008860527853697987
2020-07-12,30314.0,170925.0,1523.0,140038.0,4041.866666666667,22790.0,0.13333333333333333,697.222,139.4444,2279.0,1.1399132321041214,0.008910288662930158
2020-07-13,30959.0,172487.0,1562.0,140952.0,4127.866666666667,22998.266666666666,0.13333333333333333,712.057,142.41140000000001,2299.826666666667,1.0658307210031348,0.00905570242567599
2020-07-14,31577.0,174104.0,1617.0,141947.0,4210.266666666666,23213.866666666665,0.13333333333333333,726.271,145.2542,2321.3866666666668,1.0883315158124318,0.009287498923063669
2020-07-15,32143.0,175685.0,1581.0,142957.0,4285.733333333334,23424.666666666668,0.13333333333333333,739.289,147.8578,2342.4666666666667,1.0810810810810811,0.00899900959666678
2020-07-16,32783.0,177336.0,1651.0,143966.0,4371.066666666667,23644.8,0.13333333333333333,754.009,150.80180000000001,2364.48,1.0807881773399015,0.009309957876810817
2020-07-17,33371.0,178982.0,1646.0,145019.0,4449.466666666666,23864.266666666666,0.13333333333333333,767.533,153.50660000000002,2386.4266666666667,1.0870425321463897,0.009196404127766324
2020-07-18,33998.0,180693.0,1711.0,146097.0,4533.066666666667,24092.4,0.13333333333333333,781.954,156.3908,2409.24,1.0699432892249527,0.00946904711833265
2020-07-19,34738.0,182466.0,1773.0,147124.0,4631.733333333334,24328.8,0.13333333333333333,798.9739999999999,159.7948,2432.88,1.1208487084870848,0.009716825508174081
2020-07-20,35402.0,184167.0,1701.0,148157.0,4720.266666666666,24555.6,0.13333333333333333,814.246,162.8492,2455.56,1.1210067763794773,0.009236132227096999
2020-07-21,36119.0,185975.0,1808.0,149244.0,4815.866666666667,24796.666666666668,0.13333333333333333,830.737,166.1474,2479.6666666666665,1.0829315332690452,0.009721684518432486
2020-07-22,36782.0,187758.0,1783.0,150358.0,4904.266666666666,25034.4,0.13333333333333333,845.986,169.1972,2503.44,1.0632447296058662,0.009496215893778727
2020-07-23,37475.0,189580.0,1822.0,151480.0,4996.666666666667,25277.333333333332,0.13333333333333333,861.925,172.385,2527.733333333333,1.1383928571428572,0.009610667735690814
2020-07-24,38138.0,191455.0,1875.0,152684.0,5085.066666666667,25527.333333333332,0.13333333333333333,877.174,175.4348,2552.733333333333,1.1178033658104518,0.009793372889854587
2020-07-25,39025.0,193479.0,2024.0,153818.0,5203.333333333333,25797.2,0.13333333333333333,897.5749999999999,179.515,2579.72,1.08003300330033,0.010461029563779202
2020-07-26,39817.0,195418.0,1939.0,154962.0,5308.933333333333,26055.733333333334,0.13333333333333333,915.7909999999999,183.1582,2605.5733333333333,1.195250659630607,0.009922269584840777
2020-07-27,40637.0,197438.0,2020.0,156159.0,5418.266666666666,26325.066666666666,0.13333333333333333,934.651,186.9302,2632.5066666666667,1.088055797733217,0.010231008058185059
2020-07-28,41424.0,199471.0,2033.0,157401.0,5523.2,26596.13333333333,0.13333333333333333,952.752,190.5504,2659.6133333333332,1.1383333333333334,0.010191906633512472
2020-07-29,42297.0,201670.0,2199.0,158722.0,5639.6,26889.333333333332,0.13333333333333333,972.831,194.5662,2688.9333333333334,1.151685393258427,0.010903897932771692
2020-07-30,43110.0,203766.0,2096.0,159997.0,5748.0,27168.8,0.13333333333333333,991.53,198.306,2716.88,1.1236802413273002,0.010286258324458819
